idx,pfx,val
11810,1121,770
17399,1121,780
22988,1121,786
4583,1122,782
10172,1122,790
15761,1122,780
21345,1122,794
2934,1123,817
8523,1123,836
14112,1123,845
19701,1123,847
1296,1124,834
6885,1124,820
12469,1124,842
18058,1124,850
23647,1124,854
5236,1125,838
10825,1125,819
16420,1125,801
22004,1125,795
3593,1126,803
9182,1126,795
14771,1126,789
20360,1126,770
1949,1127,759
7544,1127,748
13133,1127,738
18717,1127,745
306,1128,752
5901,1128,742
11490,1128,746
17079,1128,745
22668,1128,731
4257,1129,718
9841,1129,724
15430,1129,716
21019,1129,716
2608,1130,709
8197,1130,698
13792,1130,682
19376,1130,675
959,1131,664
6738,1131,687
12327,1131,719
17916,1131,734
23505,1131,746
5095,1132,748
10684,1132,778
16273,1132,794
21862,1132,805
3451,1133,790
9041,1133,790
14630,1133,809
20219,1133,816
1808,1134,800
7397,1134,781
12987,1134,784
18576,1134,787
165,1135,768
5754,1135,752
11344,1135,728
16933,1135,730
22522,1135,714
4111,1136,698
9700,1136,674
15110,1136,657
20699,1136,670
2288,1137,676
7877,1137,676
13466,1137,671
19050,1137,668
645,1138,684
6234,1138,692
11823,1138,691
17412,1138,676
22996,1138,673
4591,1139,682
10180,1139,682
15769,1139,672
21358,1139,656
2942,1140,652
8531,1140,651
14126,1140,648
19715,1140,638
1304,1141,620
6888,1141,623
12477,1141,622
18066,1141,614
23655,1141,602
5244,1142,594
10834,1142,585
16423,1142,584
22012,1142,584
3601,1143,567
9190,1143,560
14966,1143,560
20555,1143,561
1958,1144,552
7547,1144,548
13323,1144,549
18912,1144,551
501,1145,559
6090,1145,551
11679,1145,538
17269,1145,548
22858,1145,556
4447,1146,552
10036,1146,546
15625,1146,534
21215,1146,538
2810,1147,561
8399,1147,556
13988,1147,553
19577,1147,541
1167,1148,547
6756,1148,546
12345,1148,552
17934,1148,546
23523,1148,541
5112,1149,530
10695,1149,511
16285,1149,519
21874,1149,526
3463,1150,532
9058,1150,532
14641,1150,524
20230,1150,514
1820,1151,517
7409,1151,525
12998,1151,525
18587,1151,523
176,1152,515
5766,1152,508
11355,1152,517
16944,1152,520
22533,1152,520
4122,1153,509
9711,1153,502
15113,1153,506
20702,1153,504
2291,1154,499
7875,1154,499
13464,1154,505
19247,1154,515
836,1155,527
6425,1155,526
12014,1155,530
17603,1155,516
23193,1155,515
4782,1156,524
10377,1156,553
15972,1156,554
21695,1156,539
3284,1157,543
8874,1157,559
14463,1157,578
20052,1157,578
1642,1158,584
7231,1158,598
12820,1158,588
18410,1158,586
23999,1158,591
5588,1159,577
11178,1159,562
16850,1159,560
22439,1159,617
4028,1160,661
9617,1160,690
15201,1160,735
20796,1160,782
2379,1161,806
7969,1161,829
13558,1161,876
19147,1161,897
737,1162,898
6326,1162,932
11915,1162,944
17499,1162,923
23088,1162,951
4677,1163,939
10267,1163,916
15856,1163,925
21445,1163,906
3029,1164,877
8618,1164,862
14202,1164,826
19791,1164,815
1386,1165,775
6970,1165,741
12559,1165,711
18245,1165,683
23835,1165,698
5424,1166,713
11013,1166,700
16603,1166,694
22192,1166,696
3781,1167,665
9377,1167,651
14966,1167,637
20555,1167,606
2145,1168,570
7734,1168,545
13323,1168,503
18826,1168,529
416,1169,583
6005,1169,660
11594,1169,714
17184,1169,748
22773,1169,814
4362,1170,854
9951,1170,857
15535,1170,900
21130,1170,933
2719,1171,927
8303,1171,949
13892,1171,950
19487,1171,918
1071,1172,922
6660,1172,906
12249,1172,855
17833,1172,833
23428,1172,784
5017,1173,722
10601,1173,677
16190,1173,622
21871,1173,574
3127,1174,474
8717,1174,490
14306,1174,508
19895,1174,521
1484,1175,529
7073,1175,537
12662,1175,534
18252,1175,542
23841,1175,553
5436,1176,564
11025,1176,576
16620,1176,578
22209,1176,581
3799,1177,575
9388,1177,601
14977,1177,616
20566,1177,626
2155,1178,628
7745,1178,630
13334,1178,650
18923,1178,660
518,1179,667
6107,1179,667
11696,1179,660
17280,1179,667
22869,1179,672
4458,1180,671
10053,1180,667
15642,1180,654
21237,1180,642
2826,1181,625
8410,1181,619
14005,1181,616
19594,1181,616
1183,1182,611
6772,1182,613
12367,1182,603
17956,1182,603
23545,1182,598
5140,1183,592
10724,1183,595
16313,1183,599
21908,1183,600
3497,1184,600
9086,1184,599
14675,1184,592
20038,1184,508
1627,1185,539
7216,1185,566
12805,1185,588
18383,1185,601
23972,1185,622
5561,1186,638
11150,1186,638
16739,1186,637
22328,1186,627
3917,1187,608
9512,1187,596
15084,1187,578
20679,1187,563
2262,1188,547
7857,1188,530
13446,1188,513
19052,1188,506
647,1189,512
6236,1189,520
11825,1189,535
17414,1189,549
23003,1189,584
4592,1190,611
10181,1190,640
15770,1190,671
21359,1190,688
2948,1191,704
8537,1191,719
14126,1191,733
19715,1191,746
1304,1192,756
6893,1192,763
12482,1192,760
18071,1192,762
23660,1192,763
5250,1193,769
10839,1193,789
16428,1193,801
22017,1193,811
3606,1194,812
9195,1194,813
14778,1194,801
20373,1194,786
1951,1195,778
7540,1195,776
13129,1195,771
18718,1195,769
313,1196,766
5908,1196,774
11497,1196,787
17086,1196,795
22675,1196,815
4264,1197,828
9853,1197,837
15442,1197,839
21031,1197,847
2620,1198,849
8209,1198,846
13798,1198,840
19387,1198,830
976,1199,814
6565,1199,811
12160,1199,800
17749,1199,792
23332,1199,786
4922,1200,780
10511,1200,784
16100,1200,785
21689,1200,788
3278,1201,788
8867,1201,786
14456,1201,785
20045,1201,786
1634,1202,791
7223,1202,800
12818,1202,813
18407,1202,830
2,1203,849
5591,1203,875
11180,1203,887
16769,1203,900
22358,1203,913
3947,1204,920
9525,1204,923
15114,1204,945
20703,1204,962
2292,1205,972
7881,1205,979
13470,1205,978
19059,1205,966
654,1206,961
6243,1206,952
11832,1206,943
17421,1206,934
23010,1206,928
4599,1207,921
10188,1207,918
15777,1207,917
21361,1207,923
2950,1208,938
8539,1208,955
14128,1208,967
19717,1208,976
1306,1209,982
6895,1209,982
12484,1209,987
18073,1209,989
23662,1209,993
5251,1210,990
10840,1210,998
16429,1210,994
22019,1210,1001
3608,1211,1018
9197,1211,1031
14786,1211,1038
20375,1211,1042
1964,1212,1041
7559,1212,1038
13148,1212,1025
18737,1212,1022
326,1213,1016
5915,1213,1003
11504,1213,1004
17093,1213,1003
22677,1213,1011
4266,1214,1031
9861,1214,1052
15450,1214,1073
21039,1214,1088
2628,1215,1100
8217,1215,1104
13806,1215,1099
19395,1215,1099
979,1216,1095
6574,1216,1121
12163,1216,1149
17752,1216,1171
23341,1216,1187
4930,1217,1197
10519,1217,1197
16114,1217,1190
21698,1217,1208
3287,1218,1234
8876,1218,1243
14471,1218,1250
20060,1218,1252
1649,1219,1247
7238,1219,1234
12828,1219,1246
18417,1219,1270
6,1220,1281
5595,1220,1277
11184,1220,1289
16773,1220,1285
22363,1220,1278
3952,1221,1314
9541,1221,1346
15130,1221,1370
20719,1221,1375
2308,1222,1380
7897,1222,1376
13487,1222,1418
19076,1222,1459
665,1223,1481
6254,1223,1489
11843,1223,1480
17433,1223,1470
23022,1223,1515
4611,1224,1543
10200,1224,1560
15789,1224,1562
21378,1224,1556
2967,1225,1531
8557,1225,1576
14146,1225,1610
19735,1225,1634
1324,1226,1639
6913,1226,1622
12503,1226,1598
18092,1226,1641
23681,1226,1672
5270,1227,1671
10859,1227,1666
16448,1227,1633
22038,1227,1610
3627,1228,1631
9216,1228,1649
14805,1228,1642
20394,1228,1624
1983,1229,1591
7572,1229,1546
13162,1229,1541
18751,1229,1554
340,1230,1558
5929,1230,1556
11518,1230,1553
17107,1230,1532
22696,1230,1517
4286,1231,1512
9875,1231,1548
15464,1231,1572
21053,1231,1596
2642,1232,1602
8231,1232,1590
13821,1232,1565
19410,1232,1616
999,1233,1649
6588,1233,1672
12177,1233,1661
17766,1233,1637
23356,1233,1669
4945,1234,1715
10534,1234,1713
16123,1234,1694
21712,1234,1669
3302,1235,1735
8891,1235,1738
14480,1235,1723
20069,1235,1706
1659,1236,1711
7248,1236,1751
12837,1236,1741
18426,1236,1728
21,1237,1720
5605,1237,1721
11194,1237,1750
16783,1237,1740
22372,1237,1723
3967,1238,1719
9551,1238,1712
15140,1238,1744
20729,1238,1735
2318,1239,1717
7913,1239,1704
13497,1239,1688
19086,1239,1733
675,1240,1728
6264,1240,1709
11859,1240,1690
17443,1240,1692
23032,1240,1732
4621,1241,1725
10210,1241,1708
15799,1241,1685
21389,1241,1703
2978,1242,1735
8567,1242,1727
14156,1242,1708
19751,1242,1705
1335,1243,1735
6924,1243,1741
12513,1243,1728
18108,1243,1737
23697,1243,1724
5281,1244,1756
10870,1244,1745
16465,1244,1759
22054,1244,1753
3638,1245,1760
9227,1245,1757
14822,1245,1767
20411,1245,1779
1995,1246,1764
7584,1246,1767
13179,1246,1765
18768,1246,1793
357,1247,1777
5941,1247,1770
11530,1247,1767
17125,1247,1779
22714,1247,1794
4303,1248,1774
9887,1248,1771
15476,1248,1763
21071,1248,1780
2660,1249,1786
8249,1249,1767
13833,1249,1755
19422,1249,1756
1011,1250,1745
6606,1250,1755
12195,1250,1748
17784,1250,1722
23368,1250,1704
4957,1251,1725
10546,1251,1717
16135,1251,1697
21730,1251,1682
3319,1252,1650
8903,1252,1652
14492,1252,1673
20081,1252,1675
1670,1253,1657
7259,1253,1623
12849,1253,1585
18438,1253,1612
27,1254,1626
5616,1254,1621
11205,1254,1607
16794,1254,1577
22384,1254,1551
3973,1255,1579
9562,1255,1592
15151,1255,1590
20740,1255,1577
2329,1256,1540
7919,1256,1531
13508,1256,1552
19097,1256,1566
686,1257,1556
6275,1257,1533
11864,1257,1498
17454,1257,1481
23043,1257,1497
4632,1258,1499
10221,1258,1488
15816,1258,1463
21405,1258,1444
2995,1259,1405
8584,1259,1425
14173,1259,1433
19762,1259,1430
1351,1260,1425
6940,1260,1408
12529,1260,1386
18119,1260,1393
23708,1260,1415
5297,1261,1432
10886,1261,1443
16475,1261,1442
22064,1261,1430
3654,1262,1441
9243,1262,1473
14832,1262,1491
20421,1262,1500
2010,1263,1490
7600,1263,1467
13189,1263,1502
18778,1263,1518
367,1264,1521
5956,1264,1506
11545,1264,1476
17135,1264,1491
22724,1264,1509
4313,1265,1510
9902,1265,1489
15491,1265,1456
21081,1265,1475
2670,1266,1494
8259,1266,1495
13848,1266,1481
19437,1266,1455
1027,1267,1482
6616,1267,1504
12205,1267,1515
17794,1267,1501
23384,1267,1490
4973,1268,1534
10556,1268,1559
16145,1268,1555
21740,1268,1531
3324,1269,1567
8913,1269,1599
14502,1269,1598
20097,1269,1568
1681,1270,1603
7270,1270,1636
12859,1270,1631
18454,1270,1592
38,1271,1634
5627,1271,1668
11216,1271,1644
16806,1271,1612
22395,1271,1668
3984,1272,1679
9573,1272,1643
15163,1272,1642
20752,1272,1687
2341,1273,1675
7936,1273,1638
13520,1273,1667
19109,1273,1691
698,1274,1659
6288,1274,1629
11877,1274,1682
17466,1274,1679
23061,1274,1639
4645,1275,1651
10234,1275,1680
15823,1275,1651
21413,1275,1616
3002,1276,1664
8591,1276,1668
14186,1276,1628
19770,1276,1648
1359,1277,1674
6948,1277,1642
12538,1277,1627
18127,1277,1676
23716,1277,1661
5311,1278,1613
10895,1278,1676
16484,1278,1675
22079,1278,1638
3663,1279,1669
9252,1279,1685
14847,1279,1648
20431,1279,1647
2020,1280,1684
7609,1280,1657
13199,1280,1621
18788,1280,1675
377,1281,1658
5972,1281,1600
11556,1281,1647
17145,1281,1652
22734,1281,1598
4324,1282,1630
9913,1282,1640
15502,1282,1593
21092,1282,1615
2681,1283,1625
8270,1283,1569
13860,1283,1607
19449,1283,1614
1038,1284,1553
6628,1284,1597
12217,1284,1595
17807,1284,1538
23396,1284,1585
4985,1285,1571
10575,1285,1533
16164,1285,1566
21753,1285,1544
3343,1286,1520
8932,1286,1547
14521,1286,1506
20111,1286,1511
1700,1287,1527
7289,1287,1481
12879,1287,1505
18468,1287,1510
57,1288,1456
5647,1288,1509
11236,1288,1499
16826,1288,1473
22415,1288,1513
4004,1289,1484
9594,1289,1499
15183,1289,1520
20772,1289,1470
2362,1290,1526
7951,1290,1520
13541,1290,1509
19130,1290,1547
725,1291,1505
6309,1291,1549
11898,1291,1547
17488,1291,1531
23077,1291,1567
4672,1292,1530
10256,1292,1563
15851,1292,1563
21441,1292,1542
3024,1293,1576
8619,1293,1539
14209,1293,1574
19798,1293,1569
1388,1294,1560
6977,1294,1573
12567,1294,1534
18156,1294,1577
23745,1294,1541
5335,1295,1566
10924,1295,1556
16514,1295,1558
22103,1295,1566
3693,1296,1558
9282,1296,1581
14872,1296,1546
20461,1296,1598
2050,1297,1559
7634,1297,1618
13229,1297,1596
18813,1297,1653
408,1298,1634
5992,1298,1681
11587,1298,1669
17171,1298,1707
22766,1298,1691
4350,1299,1725
9945,1299,1690
15529,1299,1722
21118,1299,1677
2708,1300,1708
8297,1300,1666
13887,1300,1703
19476,1300,1655
1066,1301,1710
6656,1301,1659
12245,1301,1709
17835,1301,1723
23430,1301,1718
5014,1302,1742
10609,1302,1734
16199,1302,1747
21783,1302,1760
3378,1303,1784
8962,1303,1764
14557,1303,1778
20141,1303,1761
1736,1304,1765
7320,1304,1752
12915,1304,1747
18499,1304,1741
94,1305,1728
5678,1305,1736
11268,1305,1726
16857,1305,1726
22447,1305,1740
4042,1306,1721
9626,1306,1744
15221,1306,1713
20805,1306,1743
2400,1307,1708
7984,1307,1739
13579,1307,1702
19163,1307,1737
758,1308,1699
6342,1308,1737
11937,1308,1696
17521,1308,1736
23110,1308,1689
4700,1309,1734
10289,1309,1688
15879,1309,1721
21468,1309,1683
3058,1310,1697
8647,1310,1679
14237,1310,1661
19826,1310,1668
1416,1311,1627
7005,1311,1653
12595,1311,1599
18184,1311,1641
23774,1311,1575
5363,1312,1616
10952,1312,1560
16542,1312,1617
22131,1312,1564
3721,1313,1609
9310,1313,1584
14900,1313,1617
20489,1313,1612
2079,1314,1629
7668,1314,1650
13258,1314,1638
18847,1314,1681
437,1315,1630
6026,1315,1710
11615,1315,1665
17205,1315,1731
22794,1315,1702
4384,1316,1735
9973,1316,1726
15563,1316,1705
21152,1316,1744
2735,1317,1727
8331,1317,1757
13914,1317,1738
19510,1317,1725
1099,1318,1754
6682,1318,1739
12278,1318,1756
17867,1318,1747
23450,1318,1732
5046,1319,1757
10635,1319,1741
16218,1319,1720
21814,1319,1754
3397,1320,1732
8986,1320,1704
14582,1320,1746
20171,1320,1722
1761,1321,1691
7350,1321,1740
12939,1321,1709
18529,1321,1699
118,1322,1728
5707,1322,1692
11297,1322,1700
16886,1322,1716
22475,1322,1670
4065,1323,1699
9654,1323,1698
15243,1323,1641
20833,1323,1695
2422,1324,1679
8012,1324,1637
13601,1324,1690
19190,1324,1651
780,1325,1657
6369,1325,1677
11958,1325,1615
17548,1325,1678
23137,1325,1654
4727,1326,1640
10316,1326,1675
15905,1326,1622
21495,1326,1665
3084,1327,1656
8674,1327,1630
14263,1327,1670
19852,1327,1615
1442,1328,1660
7031,1328,1649
12621,1328,1632
18210,1328,1666
23800,1328,1601
5389,1329,1670
10978,1329,1632
16568,1329,1661
22157,1329,1659
3747,1330,1646
9336,1330,1679
14926,1330,1632
20515,1330,1694
2104,1331,1632
7694,1331,1706
13283,1331,1654
18873,1331,1713
462,1332,1673
6052,1332,1713
11641,1332,1682
17231,1332,1692
22820,1332,1682
4410,1333,1669
9999,1333,1678
15589,1333,1651
21178,1333,1675
2768,1334,1651
8357,1334,1674
13947,1334,1642
19536,1334,1670
1126,1335,1623
6715,1335,1647
12305,1335,1596
17894,1335,1629
23484,1335,1580
5073,1336,1615
10663,1336,1579
16252,1336,1610
21842,1336,1593
3431,1337,1606
9021,1337,1614
14610,1337,1621
20200,1337,1631
1789,1338,1630
7379,1338,1637
12968,1338,1630
18558,1338,1631
147,1339,1622
5737,1339,1618
11326,1339,1608
16916,1339,1591
22505,1339,1595
4095,1340,1579
9684,1340,1585
15274,1340,1569
20863,1340,1589
2453,1341,1571
8042,1341,1598
13632,1341,1579
19221,1341,1623
811,1342,1577
6400,1342,1632
11989,1342,1571
17579,1342,1643
23168,1342,1606
4758,1343,1644
10347,1343,1632
15937,1343,1644
21526,1343,1656
3116,1344,1621
8705,1344,1672
14294,1344,1608
19884,1344,1683
1473,1345,1640
7063,1345,1685
12652,1345,1662
18242,1345,1673
23831,1345,1682
5421,1346,1648
11010,1346,1690
16600,1346,1621
22189,1346,1692
3778,1347,1638
9368,1347,1690
14957,1347,1647
20547,1347,1673
2136,1348,1658
7726,1348,1655
13315,1348,1668
18905,1348,1621
494,1349,1665
6084,1349,1591
11673,1349,1649
17262,1349,1584
22852,1349,1625
4441,1350,1585
10031,1350,1598
15620,1350,1571
21210,1350,1577
2799,1351,1565
8389,1351,1563
13978,1351,1558
19568,1351,1545
1157,1352,1551
6741,1352,1530
12336,1352,1541
17920,1352,1520
23515,1352,1542
5099,1353,1512
10694,1353,1552
16278,1353,1511
21873,1353,1563
3462,1354,1516
9052,1354,1566
14641,1354,1530
20231,1354,1562
1820,1355,1550
7410,1355,1557
12999,1355,1558
18589,1355,1549
178,1356,1568
5768,1356,1543
11357,1356,1579
16941,1356,1528
22536,1356,1577
4125,1357,1522
9715,1357,1568
15304,1357,1531
20894,1357,1553
2483,1358,1544
8073,1358,1536
13662,1358,1547
19246,1358,1521
841,1359,1553
6425,1359,1513
12020,1359,1554
17609,1359,1508
23199,1359,1546
4788,1360,1509
10378,1360,1521
15967,1360,1504
21551,1360,1493
3146,1361,1484
8730,1361,1457
14325,1361,1452
19909,1361,1417
1504,1362,1417
7088,1362,1393
12677,1362,1390
18261,1362,1368
23856,1362,1377
5440,1363,1352
11035,1363,1374
16619,1363,1363
22214,1363,1382
3798,1364,1368
9393,1364,1398
14977,1364,1380
20572,1364,1410
2156,1365,1381
7751,1365,1424
13346,1365,1402
18930,1365,1433
525,1366,1418
6109,1366,1438
11704,1366,1428
17288,1366,1427
22883,1366,1426
4467,1367,1422
10062,1367,1416
15646,1367,1405
21241,1367,1407
2825,1368,1390
8420,1368,1393
13998,1368,1367
19593,1368,1385
1177,1369,1357
6772,1369,1379
12356,1369,1346
17951,1369,1369
23546,1369,1340
5130,1370,1360
10725,1370,1338
16309,1370,1349
21904,1370,1336
3488,1371,1330
9083,1371,1331
14667,1371,1311
20262,1371,1327
1846,1372,1298
7435,1372,1320
13030,1372,1292
18620,1372,1326
209,1373,1302
5793,1373,1322
11388,1373,1313
16972,1373,1322
22567,1373,1320
4151,1374,1316
9746,1374,1329
15330,1374,1308
20925,1374,1329
2514,1375,1302
8104,1375,1338
13693,1375,1325
19277,1375,1337
872,1376,1338
6456,1376,1324
12051,1376,1346
17640,1376,1325
23230,1376,1349
4819,1377,1345
10403,1377,1341
15998,1377,1346
21587,1377,1324
3171,1378,1347
8766,1378,1342
14350,1378,1332
19945,1378,1352
1534,1379,1323
7118,1379,1338
12713,1379,1332
18297,1379,1313
23886,1379,1330
5481,1380,1306
11065,1380,1320
16654,1380,1313
22244,1380,1287
3833,1381,1316
9428,1381,1293
15012,1381,1294
20601,1381,1297
2185,1382,1270
7780,1382,1293
13369,1382,1258
18959,1382,1271
548,1383,1268
6132,1383,1253
11727,1383,1265
17311,1383,1238
22906,1383,1253
4495,1384,1241
10079,1384,1246
15674,1384,1246
21258,1384,1240
2853,1385,1250
8437,1385,1238
14032,1385,1258
19616,1385,1233
1211,1386,1262
6800,1386,1242
12390,1386,1276
17979,1386,1272
23569,1386,1289
5158,1387,1294
10748,1387,1291
16337,1387,1302
21927,1387,1290
3516,1388,1298
9106,1388,1278
14695,1388,1292
20285,1388,1265
1880,1389,1283
7464,1389,1256
13059,1389,1276
18643,1389,1244
238,1390,1272
5822,1390,1242
11417,1390,1265
17001,1390,1229
22596,1390,1254
4180,1391,1208
9775,1391,1232
15359,1391,1182
20954,1391,1198
2538,1392,1158
8133,1392,1171
13717,1392,1137
19312,1392,1156
896,1393,1125
6491,1393,1141
12081,1393,1124
17670,1393,1138
23260,1393,1131
4849,1394,1143
10439,1394,1138
16028,1394,1157
21618,1394,1141
3207,1395,1153
8791,1395,1130
14386,1395,1139
19970,1395,1107
1565,1396,1114
7149,1396,1081
12744,1396,1080
18328,1396,1048
23923,1396,1054
5507,1397,1024
11102,1397,1032
16686,1397,999
22281,1397,1020
3865,1398,992
9460,1398,1013
15044,1398,994
20639,1398,1017
2223,1399,996
7818,1399,1017
13407,1399,1000
18997,1399,1009
586,1400,1000
6176,1400,999
11765,1400,996
17349,1400,989
22944,1400,988
4528,1401,980
10123,1401,977
15707,1401,978
21302,1401,971
2886,1402,960
8481,1402,965
14065,1402,949
19654,1402,963
1249,1403,955
6833,1403,959
12428,1403,962
18012,1403,959
23607,1403,970
5191,1404,957
10786,1404,975
16370,1404,954
21965,1404,981
3554,1405,956
9144,1405,985
14733,1405,980
20323,1405,985
1912,1406,994
7502,1406,981
13091,1406,1001
18675,1406,970
270,1407,1006
5859,1407,993
11449,1407,1006
17038,1407,1014
22622,1407,997
4217,1408,1017
9806,1408,991
15396,1408,1017
20985,1408,1013
2575,1409,1010
8164,1409,1024
13748,1409,1001
19343,1409,1025
932,1410,1012
6522,1410,1022
12111,1410,1022
17695,1410,998
23290,1410,1019
4879,1411,1004
10469,1411,1003
16058,1411,1010
21653,1411,979
3237,1412,1000
8826,1412,994
14416,1412,977
20011,1412,994
1600,1413,978
7184,1413,984
12779,1413,988
18363,1413,964
23952,1413,987
5547,1414,976
11131,1414,982
16726,1414,989
22310,1414,966
3899,1415,986
9494,1415,981
15078,1415,983
20667,1415,987
2257,1416,961
7846,1416,983
13441,1416,961
19025,1416,966
614,1417,960
6204,1417,939
11793,1417,952
17388,1417,922
22972,1417,935
4561,1418,913
10151,1418,917
15740,1418,917
21330,1418,898
2919,1419,908
8509,1419,876
14098,1419,904
19682,1419,869
1277,1420,896
6866,1420,870
12456,1420,888
18045,1420,885
23635,1420,883
5224,1421,890
10808,1421,877
16403,1421,895
21987,1421,878
3582,1422,898
9166,1422,882
14761,1422,910
20345,1422,890
1940,1423,918
7524,1423,896
13119,1423,926
18708,1423,914
298,1424,932
5887,1424,924
11477,1424,934
17066,1424,925
22656,1424,933
4245,1425,930
9835,1425,928
15424,1425,930
21014,1425,926
2603,1426,929
8187,1426,912
13782,1426,921
19366,1426,897
961,1427,910
6545,1427,886
12140,1427,891
17724,1427,866
23319,1427,872
4903,1428,837
10498,1428,844
16087,1428,816
21677,1428,816
3266,1429,792
8850,1429,789
14445,1429,774
20035,1429,760
1624,1430,757
7208,1430,740
12803,1430,741
18393,1430,723
23982,1430,733
5577,1431,707
11161,1431,725
16750,1431,713
22340,1431,716
3929,1432,717
9519,1432,713
15108,1432,718
20692,1432,702
2287,1433,716
7876,1433,710
13466,1433,716
19055,1433,716
639,1434,707
6234,1434,720
11823,1434,713
17413,1434,727
23002,1434,726
4586,1435,714
10181,1435,728
15770,1435,726
21360,1435,732
2949,1436,737
8538,1436,726
14128,1436,750
19717,1436,747
1301,1437,741
6896,1437,769
12485,1437,753
18069,1437,761
23664,1437,770
5253,1438,759
10843,1438,782
16432,1438,779
22016,1438,780
3611,1439,794
9200,1439,784
14784,1439,798
20379,1439,807
1963,1440,788
7552,1440,808
13147,1440,814
18731,1440,806
326,1441,820
5915,1441,811
11499,1441,821
17094,1441,826
22683,1441,809
4273,1442,830
9862,1442,838
15446,1442,824
21041,1442,842
2630,1443,821
8220,1443,829
13809,1443,839
19398,1443,808
988,1444,835
6577,1444,821
12167,1444,815
17756,1444,831
23351,1444,804
4935,1445,819
10524,1445,809
16114,1445,796
21703,1445,816
3298,1446,788
8882,1446,802
14471,1446,790
20061,1446,787
1650,1447,801
7245,1447,772
12829,1447,798
18424,1447,782
8,1448,797
5597,1448,788
11187,1448,798
16776,1448,814
22366,1448,794
3955,1449,822
9544,1449,795
15134,1449,828
20723,1449,811
2313,1450,827
7902,1450,820
13492,1450,820
19081,1450,827
671,1451,805
6260,1451,830
11849,1451,803
17439,1451,818
23028,1451,804
4618,1452,805
10207,1452,800
15797,1452,774
21386,1452,803
2981,1453,777
8565,1453,793
14160,1453,777
19744,1453,775
1339,1454,772
6923,1454,754
12512,1454,771
18107,1454,749
23691,1454,756
5286,1455,748
10870,1455,735
16459,1455,738
22054,1455,726
3638,1456,746
9227,1456,727
14817,1456,719
20406,1456,728
2001,1457,716
7585,1457,727
13174,1457,720
18764,1457,711
353,1458,720
5948,1458,715
11532,1458,718
17121,1458,723
22716,1458,702
4300,1459,707
9889,1459,703
15479,1459,697
21068,1459,693
2663,1460,676
8247,1460,675
13836,1460,668
19420,1460,654
1015,1461,654
6599,1461,629
12188,1461,637
17783,1461,630
23367,1461,632
4962,1462,629
10546,1462,629
16141,1462,633
21725,1462,627
3314,1463,634
8909,1463,630
14499,1463,641
20088,1463,647
1678,1464,645
7267,1464,658
12857,1464,648
18452,1464,671
41,1465,668
5631,1465,690
11220,1465,688
16810,1465,695
22399,1465,709
3989,1466,708
9578,1466,726
15162,1466,718
20757,1466,743
2346,1467,731
7936,1467,756
13525,1467,752
19109,1467,767
704,1468,771
6288,1468,774
11883,1468,782
17467,1468,776
23062,1468,790
4651,1469,776
10235,1469,797
15830,1469,784
21414,1469,794
3009,1470,790
8593,1470,780
14188,1470,784
19777,1470,759
1367,1471,761
6956,1471,746
12540,1471,743
18135,1471,727
23719,1471,714
5314,1472,710
10898,1472,681
16493,1472,684
22082,1472,670
3666,1473,658
9261,1473,663
14845,1473,646
20440,1473,654
2029,1474,632
7613,1474,636
13208,1474,631
18792,1474,611
387,1475,620
5976,1475,600
11566,1475,607
17155,1475,601
22745,1475,587
4334,1476,596
9923,1476,584
15513,1476,579
21102,1476,585
2691,1477,568
8281,1477,583
13870,1477,581
19460,1477,568
1049,1478,581
6638,1478,584
12228,1478,570
17817,1478,581
23406,1478,581
4996,1479,568
10585,1479,582
16174,1479,583
21763,1479,568
3353,1480,580
8942,1480,587
14531,1480,580
20121,1480,577
1710,1481,584
7299,1481,584
12888,1481,573
18478,1481,579
67,1482,588
5656,1482,585
11245,1482,575
16835,1482,581
22424,1482,587
4013,1483,587
9602,1483,582
15192,1483,583
20781,1483,592
2370,1484,599
7959,1484,597
13543,1484,591
19132,1484,615
727,1485,615
6316,1485,620
11905,1485,615
17489,1485,621
23078,1485,637
4667,1486,643
10262,1486,640
15846,1486,638
21435,1486,656
3024,1487,663
8613,1487,658
14208,1487,648
19792,1487,665
1381,1488,674
6976,1488,674
12565,1488,661
18149,1488,673
23738,1488,683
5333,1489,673
10922,1489,666
16506,1489,678
22095,1489,686
3690,1490,692
9274,1490,671
14863,1490,688
20458,1490,693
2047,1491,684
7631,1491,685
13226,1491,694
18815,1491,695
399,1492,675
5994,1492,693
11583,1492,698
17172,1492,679
22762,1492,689
4351,1493,695
9940,1493,683
15530,1493,681
21119,1493,693
2708,1494,688
8292,1494,673
13887,1494,693
19476,1494,695
1065,1495,682
6655,1495,692
12244,1495,701
17833,1495,697
23423,1495,688
5012,1496,711
10601,1496,715
16190,1496,702
21780,1496,711
3369,1497,729
8958,1497,727
14553,1497,716
20137,1497,737
1726,1498,746
7315,1498,743
12910,1498,728
18494,1498,749
83,1499,755
5672,1499,756
11261,1499,740
16851,1499,748
22440,1499,764
4029,1500,768
9618,1500,760
15202,1500,746
20791,1500,764
2386,1501,774
7975,1501,776
13564,1501,771
19153,1501,765
737,1502,766
6326,1502,774
11921,1502,767
17510,1502,766
23099,1502,754
4688,1503,738
10272,1503,743
15861,1503,751
21456,1503,740
3045,1504,737
8634,1504,725
14223,1504,715
19807,1504,703
1402,1505,700
6991,1505,705
12580,1505,705
18169,1505,697
23758,1505,685
5347,1506,665
10931,1506,651
